Annual Return (%),Annual Volatility (%),Sharpe Ratio
24.3486,19.646,0.9849
19.3439,16.6947,0.8592
17.1236,16.8616,0.719
22.3251,19.4003,0.893
15.3283,13.7212,0.7527
23.0498,17.6074,1.0251
17.1743,15.3474,0.7933
23.4328,18.6522,0.9882
19.3133,17.0266,0.8406
21.9227,17.3279,0.9766
19.1278,16.0599,0.8797
19.8307,17.1062,0.867
14.351,17.0905,0.5471
18.402,15.6288,0.8575
20.9899,17.6992,0.9034
20.134,17.9232,0.8444
22.5687,21.0231,0.8357
17.0134,16.259,0.7389
15.8214,13.8937,0.7789
16.4104,15.1926,0.7511
19.0954,16.5255,0.853
14.9117,14.4019,0.6882
19.1804,20.575,0.6892
21.4554,15.9319,1.0329
18.6496,16.2418,0.8404
19.6413,18.5739,0.7883
15.7704,15.8682,0.6787
19.7742,17.1765,0.8601
19.3342,15.6172,0.9178
20.6473,20.6701,0.757
18.7128,16.8853,0.8121
14.7245,14.141,0.6877
21.7978,20.0939,0.836
22.4343,20.3468,0.8569
22.3481,18.6276,0.9313
21.9535,17.0143,0.9964
21.4739,17.3535,0.9493
18.8583,16.8989,0.8201
22.6499,19.5452,0.903
18.7952,17.5026,0.7882
21.3806,16.5754,0.9883
21.3936,18.2028,0.9006
16.02,14.5332,0.7583
20.7141,18.371,0.8554
15.1631,15.204,0.6685
15.8649,16.6928,0.6509
17.9814,16.9659,0.7651
21.7859,18.5792,0.9035
17.6238,15.9835,0.7898
13.4838,15.935,0.5324
20.565,18.1253,0.8587
12.4493,15.3212,0.4862
21.0175,20.8126,0.7696
23.2688,17.373,1.0516
13.8574,15.5961,0.5679
17.6244,18.7074,0.6748
17.9117,17.481,0.7386
24.4021,22.0406,0.8803
22.1654,17.3629,0.9886
21.7435,17.5598,0.9535
23.4317,19.0217,0.969
19.3761,17.0026,0.8455
20.6433,16.8276,0.9296
15.7462,15.6238,0.6878
15.5814,16.1495,0.6552
17.7216,15.7413,0.8082
20.8627,18.5599,0.8547
21.3039,18.6026,0.8764
19.8385,17.3034,0.8575
20.8648,17.0561,0.9302
22.4804,17.5976,0.9933
23.4939,16.3584,1.1305
17.5042,16.0223,0.7804
16.5687,15.4457,0.749
16.4009,15.0949,0.7553
18.3031,18.2547,0.7288
18.8004,17.6988,0.7797
21.5413,17.6668,0.9363
22.8449,18.0227,0.9901
18.0203,15.9119,0.8183
18.3286,15.9201,0.8372
20.4872,16.6235,0.9316
19.8118,17.3433,0.854
17.1319,16.2907,0.7447
21.8672,18.0403,0.935
13.6671,14.0576,0.6165
21.3293,16.3425,0.9992
25.1622,19.3688,1.041
22.2005,20.5434,0.8373
23.7322,21.9334,0.854
16.8525,17.6894,0.67
19.8357,17.4949,0.848
20.7981,18.7905,0.8408
25.341,20.1976,1.0071
21.2033,15.7517,1.0287
23.572,17.1321,1.084
17.2485,16.0234,0.7644
20.59,16.7388,0.9314
17.7505,18.7896,0.6786
24.4912,19.7424,0.9873
18.0821,17.9228,0.7299
21.1462,18.4986,0.8728
23.8087,19.9835,0.9412
21.1112,18.1513,0.8876
15.412,13.8276,0.753
25.1554,19.1289,1.0537
17.3033,16.2131,0.7588
22.7755,17.8379,0.9965
17.5038,17.7819,0.7032
15.7398,14.3355,0.7492
18.3175,15.1088,0.8814
19.7285,17.4076,0.8461
18.389,16.0489,0.8343
18.9006,15.476,0.8982
22.2593,18.8931,0.9135
16.4083,16.382,0.6964
18.2958,17.658,0.753
13.5376,15.1501,0.5635
17.9327,16.9546,0.7628
17.251,16.1107,0.7604
23.7447,17.2071,1.0894
20.2561,17.1578,0.8892
19.4545,17.1662,0.842
17.505,17.6137,0.71
21.4074,17.5127,0.9369
22.3007,18.3153,0.9446
20.2599,17.3416,0.88
19.0203,15.1423,0.9259
22.0858,18.3859,0.9293
20.857,20.1472,0.7871
23.2248,19.8776,0.9168
22.7175,18.542,0.9555
20.4285,19.0304,0.8107
19.8783,16.3163,0.9119
20.6237,16.8705,0.9261
19.4652,18.2561,0.7924
16.295,17.2464,0.6549
17.2681,19.3408,0.6343
21.8699,18.2305,0.9254
19.7611,16.4044,0.8998
17.4474,16.3708,0.7603
24.788,21.8329,0.9063
19.0631,16.5733,0.8485
15.9353,15.6168,0.7002
17.2834,18.1819,0.6756
19.1072,16.8691,0.8363
20.969,20.64,0.7737
21.0973,17.1723,0.9374
20.9804,15.6687,1.0199
14.1173,20.0975,0.4537
20.1609,17.9822,0.8431
23.9582,19.4282,0.9758
21.0318,16.5274,0.97
19.6238,15.6258,0.9359
20.1336,17.9452,0.8433
19.0456,17.7775,0.7901
18.7582,17.119,0.8037
20.7256,17.7688,0.885
15.5085,15.5741,0.6747
19.9724,18.0726,0.8285
20.4741,17.3576,0.8915
15.4547,16.591,0.6301
24.04,17.7808,1.0708
19.5141,17.8623,0.8126
14.2653,14.619,0.6338
19.4451,15.9574,0.9052
14.5818,15.813,0.6059
13.8937,13.9681,0.6367
16.7692,17.2972,0.6804
22.4002,16.2527,1.0706
17.3697,18.2345,0.6784
24.1736,17.4713,1.0974
17.7091,16.0603,0.7913
21.6149,18.0909,0.9184
17.2783,16.3691,0.7501
17.8623,17.4105,0.7388
22.7998,20.7138,0.8593
15.734,14.4352,0.7436
17.5637,16.5182,0.7606
22.4422,19.5808,0.8908
19.2057,15.6665,0.9068
19.4539,15.3897,0.9392
15.6713,15.3799,0.6938
22.24,18.5037,0.9317
19.821,17.2344,0.86
22.9402,19.3661,0.9264
18.1541,15.9788,0.8232
23.8056,19.2788,0.9755
18.038,14.7032,0.8867
21.3355,16.8444,0.9698
18.9922,17.3803,0.8051
20.0705,16.1856,0.9311
27.126,20.6108,1.0735
14.4322,17.4548,0.5404
20.5856,17.1377,0.9094
21.0707,18.1459,0.8856
21.2433,19.1245,0.8493
20.0371,17.9075,0.8397
19.9312,17.086,0.8739
22.116,18.4555,0.9274
19.0486,18.3052,0.7675
19.0444,16.5427,0.849
14.8734,14.3098,0.69
21.6683,18.889,0.8824
22.454,20.6969,0.8433
19.0272,15.227,0.9212
20.2333,17.6155,0.8648
21.6967,18.5495,0.9001
21.5391,17.5028,0.9449
21.2473,18.2805,0.8888
21.8051,19.9052,0.8443
22.8471,18.3796,0.971
20.6494,17.206,0.9095
16.8567,13.7735,0.8608
18.1719,16.2,0.8131
20.3566,17.8178,0.8619
17.7911,14.7004,0.8701
16.1952,14.4615,0.7741
23.3704,20.461,0.8978
22.454,18.1145,0.9635
19.9231,16.6269,0.8975
17.5282,14.7955,0.8468
21.6374,17.1182,0.9719
22.8401,18.6039,0.9589
17.765,18.6924,0.6829
17.2909,17.0403,0.7213
23.2854,21.1953,0.8627
12.9838,15.023,0.5314
16.261,15.4846,0.7272
17.935,15.9727,0.8098
17.6094,15.381,0.8198
20.4473,16.772,0.921
20.2202,16.844,0.9036
20.8034,17.1778,0.92
18.2754,15.795,0.8405
21.5134,17.0393,0.9691
19.317,17.8169,0.8036
14.9069,15.1213,0.6552
17.7277,17.21,0.7396
16.1775,15.1035,0.7401
15.3936,14.4611,0.7187
19.5862,18.9182,0.771
17.8796,14.3459,0.8978
18.6207,16.6597,0.8176
20.8198,19.338,0.8181
21.4664,19.1892,0.8581
21.6177,17.4109,0.9544
15.23,15.1607,0.6748
20.4208,16.9743,0.9085
21.8646,17.3933,0.9696
13.2925,14.7101,0.5637
19.8265,16.1365,0.9188
22.4271,17.5158,0.9949
22.5647,16.5735,1.0598
15.1939,16.131,0.6319
17.936,15.5971,0.8294
20.3997,15.9973,0.9626
19.776,17.9959,0.8211
19.8032,15.2937,0.9679
17.6459,16.2343,0.779
19.0363,16.4945,0.851
19.7527,18.731,0.7876
22.5883,19.0597,0.9228
20.7129,17.4199,0.902
22.4341,19.0735,0.914
24.6637,21.3029,0.923
21.4532,18.2752,0.9003
23.3976,16.8564,1.0914
17.451,15.8912,0.7835
19.942,15.6614,0.9541
21.0443,17.8418,0.8993
20.1455,17.0399,0.8888
18.6409,16.1121,0.8466
19.201,17.2575,0.8229
19.5737,16.544,0.8809
20.5162,18.2221,0.8515
20.7871,17.3989,0.9074
19.2619,19.7095,0.7236
23.3886,18.4866,0.9947
21.2962,17.8688,0.912
20.0556,18.7329,0.8037
18.1523,16.2775,0.808
17.6554,15.4805,0.8175
18.8882,17.1434,0.8101
17.2151,15.529,0.7866
17.0475,15.8852,0.7584
17.0712,16.4047,0.7358
17.8463,14.3292,0.8965
21.9548,18.9328,0.8955
18.169,14.9012,0.8837
15.6576,17.202,0.6196
21.7989,19.143,0.8775
19.7467,16.7663,0.8795
21.3511,19.5321,0.8371
21.9565,17.6887,0.9586
17.3355,17.1221,0.7204
23.6632,21.1746,0.8814
19.6121,17.5303,0.8335
18.6144,16.3295,0.8337
18.6862,17.3982,0.7866
18.8109,16.6459,0.8297
28.5462,27.9124,0.8436
19.5607,15.6216,0.9321
21.5452,18.8211,0.8791
21.2507,17.1818,0.9458
22.079,18.3434,0.9311
17.4201,16.9352,0.7334
21.711,19.8788,0.8406
19.7981,18.3919,0.8046
18.4821,16.3759,0.8233
17.4044,14.8216,0.8369
18.3013,17.6,0.7558
18.0475,17.1335,0.7615
17.2998,15.3259,0.8025
22.6687,17.0743,1.0348
21.3541,16.8787,0.9689
17.2013,16.4479,0.7418
20.1327,16.0578,0.9424
18.2208,15.0221,0.8801
16.1089,14.6856,0.7565
16.1403,14.6043,0.7628
16.732,16.1122,0.7281
17.0634,15.8571,0.7608
18.8855,15.2078,0.9131
23.2671,21.7978,0.838
24.431,22.1506,0.8772
20.8777,16.7144,0.9499
22.7933,18.064,0.985
18.0162,16.0772,0.8096
22.4542,17.4921,0.9978
24.4723,21.0841,0.9236
19.0538,17.0687,0.8234
14.8462,14.4913,0.6795
20.6863,16.1663,0.9703
24.3544,22.1846,0.8724
19.1233,16.3158,0.8656
23.9952,19.6428,0.967
18.2728,16.2739,0.8156
21.1277,15.9182,1.0132
14.6166,16.5727,0.5803
25.0619,18.6723,1.0744
20.3288,16.4771,0.9303
22.4619,19.5045,0.8953
14.4318,16.4164,0.5745
18.8084,15.8879,0.8691
17.8948,15.8094,0.8156
24.0437,19.6885,0.9672
24.083,18.5516,1.0286
20.8023,16.7694,0.9423
17.9472,15.2298,0.8501
23.0437,17.9336,1.0061
20.7431,18.9402,0.8312
19.5967,18.5241,0.788
20.4091,19.0986,0.8068
19.6584,15.7851,0.9286
17.3933,15.1413,0.8185
27.9198,23.349,0.9816
17.8078,15.6359,0.8191
22.7699,21.3512,0.8323
15.8291,14.6011,0.7417
22.8615,18.3926,0.9711
21.088,14.9316,1.0774
24.8805,19.6765,1.0104
23.4885,17.6702,1.0463
21.636,18.0542,0.9214
23.7669,20.9649,0.8952
17.6558,16.5032,0.7669
18.7296,18.3796,0.747
17.7928,18.443,0.6936
21.8768,17.6819,0.9545
21.2826,18.4341,0.8833
19.5679,17.0944,0.8522
19.9642,17.5036,0.8549
20.6206,18.5682,0.8413
17.9699,17.2045,0.7539
21.0475,20.9722,0.7652
18.3026,14.2168,0.9357
23.543,17.4617,1.0619
22.8032,21.2095,0.8394
20.614,16.6884,0.9356
20.1807,18.8876,0.8037
22.3195,20.1676,0.8588
14.8007,16.3701,0.5987
23.4481,19.4121,0.9503
16.5635,16.9776,0.6811
18.7901,15.7107,0.8778
21.8699,17.9512,0.9398
21.5589,20.7274,0.7989
22.5962,17.5154,1.0046
21.6076,17.8052,0.9327
17.4052,17.0176,0.729
17.8983,17.649,0.7308
24.8554,19.226,1.0327
15.6063,15.0118,0.7065
22.3876,16.9669,1.0248
22.8698,19.2798,0.9269
21.202,17.1597,0.9442
19.6787,15.7093,0.9344
22.2419,17.2034,1.0022
19.9381,19.0584,0.7838
18.0655,16.0155,0.8158
18.203,15.5019,0.8517
18.3643,17.1077,0.7812
14.733,15.647,0.622
19.9546,17.3425,0.8623
19.8115,17.2157,0.8603
17.2953,14.7867,0.8315
20.7599,19.1649,0.8223
19.3473,15.8352,0.906
18.5725,17.9094,0.7578
21.4618,18.9382,0.8692
16.7947,16.8252,0.701
14.7843,15.106,0.6477
19.0626,17.6058,0.7987
22.8145,18.8233,0.9464
17.2611,15.0132,0.8167
20.2116,17.2352,0.8826
17.9885,15.6339,0.8308
18.0698,14.657,0.8917
15.257,15.0707,0.6806
23.4456,17.9862,1.0255
21.121,17.762,0.9076
18.8229,15.4444,0.895
19.7605,18.2076,0.8107
21.2636,16.0734,1.0118
20.0126,17.6842,0.8489
15.5398,16.1316,0.6534
16.2868,15.8164,0.7136
20.72,16.747,0.9387
17.039,16.032,0.7509
15.0712,14.2434,0.7071
16.1993,15.5213,0.7215
23.8529,17.9127,1.0525
18.9012,16.7659,0.8291
16.1307,16.2356,0.6856
17.5011,17.74,0.7047
14.3612,15.0518,0.6219
21.3816,19.1483,0.8555
22.283,19.0108,0.9091
17.5782,15.7754,0.7973
18.5903,16.2276,0.8375
23.4235,18.9114,0.9742
20.8027,16.322,0.9682
15.2757,16.047,0.6404
12.9424,15.1772,0.5233
16.2339,15.9297,0.7052
21.481,19.5959,0.841
19.7885,18.515,0.7987
20.4887,16.7072,0.9271
15.561,15.8317,0.6671
23.1039,18.3333,0.9875
16.7268,15.649,0.7494
15.641,14.8366,0.7172
14.3318,16.6142,0.5617
18.0595,16.3347,0.7995
16.4366,13.643,0.8383
22.3994,17.4558,0.9968
24.4768,19.2569,1.0114
21.6574,20.2098,0.8242
14.7616,14.3123,0.682
22.8955,20.6072,0.8684
15.7273,17.5558,0.611
20.7422,17.605,0.8942
29.6007,24.3518,1.0102
14.3258,16.3284,0.5711
19.0388,17.2521,0.8137
22.4338,18.1163,0.9623
17.7439,17.5952,0.7243
17.6692,16.6622,0.7604
18.8291,15.578,0.8877
24.8682,20.2145,0.9829
17.1149,16.0834,0.7533
17.4427,15.9838,0.7785
21.0129,16.9035,0.9473
16.8639,15.3702,0.7719
23.2855,17.3672,1.0529
22.2225,18.336,0.9393
15.1937,17.1745,0.5935
16.8524,16.9146,0.7007
19.4316,17.8724,0.8075
20.4054,17.5134,0.8796
23.6116,18.993,0.9799
18.0694,16.1194,0.8108
18.4911,15.489,0.871
18.8618,16.796,0.8253
22.9787,18.7469,0.959
21.6996,18.2471,0.9152
19.0786,16.8842,0.8338
16.7386,18.3834,0.6385
18.7767,15.8316,0.8702
19.3509,19.1202,0.7506
13.9808,16.559,0.5424
23.4598,18.9627,0.9735
19.603,18.3418,0.7962
15.5202,19.0781,0.5514
25.3356,17.6833,1.15
17.2189,17.5572,0.6959
24.5315,20.0518,0.9741
14.2493,14.5887,0.634
17.9092,15.8126,0.8164
14.6756,17.5585,0.5511
19.9728,16.7736,0.8926
21.6631,18.7005,0.8911
19.5311,15.9244,0.9125
19.7919,17.9374,0.8246
20.8508,17.1311,0.9253
15.6378,15.3406,0.6934
18.7479,14.5518,0.9448
16.5135,16.961,0.6788
15.4112,16.3142,0.6382
15.0477,15.7397,0.6384
17.793,17.5046,0.7308
15.4701,13.8207,0.7576
17.4248,15.068,0.8246
18.1263,17.4597,0.7518
20.6142,19.0241,0.8208
19.0038,18.1768,0.7704
20.1744,18.6292,0.8146
21.0329,17.1947,0.9324
17.7916,15.1523,0.8442
17.47,15.5575,0.8015
19.8953,17.8026,0.8367
17.6162,15.9078,0.7931
17.8911,15.0191,0.8583
18.6509,16.9725,0.8043
16.192,16.4788,0.6792
21.1242,17.1624,0.9395
20.7122,16.7956,0.9355
14.2233,14.877,0.62
18.0952,16.9346,0.7733
18.8381,18.1412,0.7628
18.8408,19.0142,0.7279
21.5877,17.1348,0.9681
18.3127,17.8812,0.7445
23.1716,18.6782,0.9729
16.7515,14.0367,0.8372
16.6788,15.5667,0.7502
21.6262,18.219,0.9126
21.7708,20.0155,0.8379
23.2451,17.7967,1.0252
19.3798,17.5553,0.8191
15.2707,14.2867,0.7189
20.6178,18.2389,0.8563
20.271,16.8701,0.9052
22.7443,19.6318,0.9039
20.5707,17.1954,0.9055
18.6887,16.9552,0.8073
14.5541,16.706,0.5719
22.0123,16.8813,1.0078
15.8999,15.7278,0.693
22.1365,19.2058,0.8923
22.2041,20.5755,0.8361
19.2034,16.6212,0.8545
16.7947,15.9855,0.7378
20.3454,18.7515,0.8184
17.5513,15.8488,0.7919
16.3391,14.9332,0.7593
17.7964,17.6259,0.726
22.4763,17.6115,0.9923
15.5738,14.988,0.7055
21.236,18.5863,0.8735
21.5404,17.2793,0.9572
21.5288,18.3255,0.902
25.8113,21.5709,0.9648
18.6171,18.1383,0.7507
20.2554,17.2401,0.8849
17.1916,15.3371,0.7949
16.4363,17.9194,0.6382
22.6999,19.9237,0.8884
17.1641,16.1787,0.7519
18.3414,15.898,0.8392
19.3417,17.9119,0.8007
21.4356,18.8422,0.8723
21.5053,15.5389,1.0622
19.2153,17.9764,0.7908
17.3499,16.9426,0.7289
18.6494,17.0226,0.8018
19.3703,17.6928,0.8122
22.2859,16.8936,1.0232
21.9377,18.8428,0.8989
25.4778,22.9582,0.892
20.361,19.1696,0.8013
19.7923,17.4052,0.8499
20.2701,16.8635,0.9055
18.5446,20.112,0.6735
20.2046,20.3007,0.749
17.6778,15.9289,0.7959
18.4614,16.9753,0.793
24.0789,20.4948,0.9309
18.3153,15.499,0.8591
21.0105,16.6642,0.9608
20.6701,19.0068,0.8244
14.5784,16.3403,0.5862
19.344,17.3709,0.8257
21.0176,19.4213,0.8247
15.2692,16.7302,0.6138
19.0448,14.9275,0.9409
17.1335,17.566,0.6907
16.1355,15.0282,0.741
20.3605,17.2755,0.8892
23.1061,19.1658,0.9447
19.9506,17.7805,0.8408
18.7683,15.0331,0.9159
22.9849,18.2789,0.9839
25.699,19.2071,1.0777
16.63,16.2655,0.715
19.5714,19.999,0.7286
18.241,15.7188,0.8424
23.8676,18.7926,1.004
20.3955,18.3826,0.8375
23.6855,20.3968,0.9161
21.9065,18.5724,0.9103
18.275,19.3667,0.6855
14.4174,14.3721,0.6553
18.2044,16.3121,0.8095
19.5198,15.8828,0.9142
22.5213,20.0294,0.8748
17.7822,18.535,0.6896
14.6355,13.6596,0.7054
18.9563,16.6692,0.8373
18.5969,18.7359,0.7257
17.4805,16.6659,0.7489
23.3593,18.366,0.9996
14.3956,16.5282,0.5685
20.0505,19.2403,0.7822
23.3927,18.3327,1.0033
21.6348,18.8667,0.8817
15.4833,14.8365,0.7066
22.8241,22.1789,0.8037
18.8931,17.0989,0.8125
17.22,13.8579,0.8818
17.8561,14.5904,0.8811
26.7849,21.1693,1.0291
15.5492,16.5341,0.638
25.1523,18.9204,1.0651
17.2975,14.7671,0.8328
18.8683,17.4628,0.7942
19.1714,17.7305,0.7993
19.3856,17.3524,0.829
21.9414,17.0951,0.991
20.914,19.2727,0.8257
20.4142,18.0304,0.8549
19.0493,15.434,0.9103
21.4255,17.8042,0.9226
16.3017,16.3407,0.6916
22.7352,18.5552,0.9558
17.2792,15.3044,0.8023
20.1613,16.6947,0.9081
23.9561,19.3141,0.9815
23.257,20.125,0.9072
20.9576,19.7445,0.8082
21.8095,16.513,1.018
18.9658,19.0367,0.7336
17.7794,15.3914,0.8303
20.1986,18.9808,0.8007
22.3079,16.7379,1.0341
14.6989,14.6844,0.6605
21.382,18.7663,0.8729
15.0041,14.3966,0.6949
21.1502,17.7605,0.9093
20.7431,17.2808,0.911
21.6308,17.9369,0.9272
19.8011,17.9047,0.8267
15.9732,14.6085,0.7512
20.8684,17.4595,0.9089
19.534,19.1322,0.7597
18.9799,17.7525,0.7875
16.2559,15.9896,0.7039
17.9603,15.0935,0.8587
20.9986,17.3901,0.92
16.8472,14.991,0.7903
14.9237,15.4336,0.643
16.6474,16.6635,0.699
17.6944,17.5985,0.7213
16.4528,16.5622,0.6915
15.1273,16.5299,0.6127
15.9177,16.6769,0.6547
17.3699,15.9371,0.7762
16.5341,16.9883,0.6789
19.0288,15.9685,0.8785
18.6342,18.6507,0.731
20.0184,19.1532,0.7841
23.7036,21.3071,0.8778
20.126,19.426,0.7786
16.9587,14.5697,0.8208
19.8188,17.4864,0.8474
18.5413,18.1941,0.7443
22.5728,21.5299,0.8162
25.1875,18.9427,1.0657
19.1351,14.747,0.9585
20.1074,16.9237,0.8927
16.7113,16.4723,0.711
20.6198,18.4549,0.8464
25.5414,19.4473,1.0563
20.7849,17.5673,0.8985
18.6355,16.8146,0.8109
18.9037,16.8346,0.8259
15.5605,14.9736,0.7053
15.765,16.2827,0.6611
19.592,17.0492,0.8559
18.962,16.2594,0.8587
13.7998,14.8917,0.5909
19.2754,16.4635,0.8671
21.3156,19.8858,0.8205
14.9595,18.8971,0.527
16.7322,15.3207,0.7658
17.8194,16.2426,0.7892
18.8687,14.4874,0.9573
23.868,16.7513,1.1264
18.7194,15.889,0.8635
13.9878,15.8266,0.5679
17.2247,15.6014,0.7836
17.9084,16.9004,0.7638
19.8042,15.6398,0.9466
20.3445,17.4257,0.8806
19.7153,16.3529,0.8999
23.0252,21.1423,0.8526
20.2214,16.9865,0.8961
15.5962,15.7394,0.6732
16.3654,15.9406,0.713
15.9971,16.7848,0.6552
21.1863,17.9607,0.9012
17.5802,16.8001,0.7488
21.2722,18.6708,0.8715
18.3463,16.2401,0.8218
21.5916,18.628,0.8907
19.8123,18.1571,0.8158
21.7872,18.6691,0.8992
18.4095,16.6668,0.8046
18.0397,18.0186,0.7237
16.337,16.0874,0.7047
22.4182,18.6669,0.9331
19.9855,15.454,0.9697
16.9941,15.3599,0.7809
18.3439,18.2394,0.7316
20.9231,17.1944,0.9261
20.5506,18.6921,0.8319
17.0987,15.3336,0.789
23.261,16.5543,1.1031
17.7151,15.3669,0.8274
16.0131,17.8399,0.6173
23.3745,21.3289,0.8615
20.648,18.2242,0.8586
23.0431,18.7972,0.9599
21.5636,20.2633,0.8174
18.0042,16.3889,0.7935
18.6581,17.8893,0.7635
17.1442,15.1402,0.8021
21.2216,18.462,0.8787
19.1865,16.1728,0.8772
19.5735,17.9033,0.814
19.7486,19.4331,0.7589
21.2394,18.7093,0.868
21.602,17.4257,0.9527
21.8657,16.6723,1.0116
17.7121,16.6096,0.7653
22.5867,18.0756,0.973
17.1468,14.6686,0.8281
19.7406,17.0572,0.8642
15.8497,14.7168,0.7372
19.3417,15.8516,0.9047
23.3556,20.493,0.8957
23.4314,18.5602,0.9931
19.9592,17.3629,0.8616
20.3289,17.5189,0.875
20.8213,17.562,0.9009
20.7632,16.4781,0.9566
24.0452,17.9635,1.0602
18.1609,17.9049,0.735
21.1098,19.5255,0.8251
20.7451,16.0425,0.9815
20.1897,17.5996,0.8631
14.1624,14.8299,0.6178
23.7632,17.3743,1.0799
21.6494,17.5004,0.9514
16.3817,14.366,0.7923
22.5519,17.73,0.99
22.975,20.5319,0.8755
22.8369,18.9733,0.9401
20.4487,18.6636,0.8277
16.3031,16.6853,0.6774
22.5712,19.8462,0.8854
21.2423,17.4984,0.9282
15.8605,13.4141,0.8096
21.8673,18.1656,0.9285
17.2397,18.4934,0.6618
19.5087,18.6316,0.7787
17.2871,16.7062,0.7355
17.028,15.8588,0.7584
26.4378,21.3951,1.002
20.8719,19.068,0.8324
19.0123,17.2326,0.8131
20.1916,16.675,0.911
18.465,17.2833,0.7791
18.236,15.8581,0.8347
17.7842,15.1065,0.8463
14.4662,15.2381,0.6212
16.0701,16.9221,0.6542
21.2485,19.6362,0.8275
23.6606,20.0329,0.9315
22.8435,17.172,1.0391
17.9482,16.8055,0.7705
22.8776,16.8237,1.0626
21.968,18.4658,0.9189
20.3999,15.5408,0.9909
21.9263,19.7259,0.8581
20.5407,17.3461,0.8959
17.7925,19.3095,0.6625
21.7872,18.11,0.927
21.9502,18.7092,0.906
20.9882,18.6804,0.8559
22.3646,18.8488,0.9213
18.2383,17.9019,0.7395
18.9483,16.8435,0.8281
17.3861,15.0,0.8257
17.6706,17.3915,0.7286
19.5102,17.5914,0.8248
19.5854,17.2821,0.844
20.2719,17.6765,0.864
19.1798,16.579,0.8553
22.7486,19.1938,0.9247
16.9319,15.759,0.7571
16.8181,17.0048,0.695
19.1601,18.333,0.7724
20.312,17.9478,0.8531
23.5698,18.8308,0.9861
17.2422,16.6628,0.7347
18.8584,18.8471,0.7353
18.0768,16.0441,0.8151
23.9304,20.4183,0.9271
16.1161,16.9746,0.6549
20.4863,16.3062,0.9497
21.2575,16.3796,0.9925
19.8275,16.5149,0.8978
19.8001,15.11,0.9795
18.2795,15.9584,0.8321
21.2767,16.4946,0.9868
21.6963,18.4903,0.903
26.2481,20.6448,1.0292
21.0295,17.5537,0.9132
22.564,17.159,1.0236
18.6776,16.9087,0.8089
21.2721,18.8617,0.8627
18.5025,16.2789,0.8294
23.0593,17.5128,1.0312
16.6863,14.5282,0.8044
23.937,18.4717,1.0252
21.9189,16.1451,1.0479
19.9646,17.9475,0.8338
15.4313,14.2958,0.7297
17.8619,15.7422,0.817
23.7078,19.5122,0.9588
23.9814,20.7337,0.9155
22.1041,17.7424,0.964
22.4076,18.818,0.9251
15.6767,15.4065,0.693
21.5722,18.2119,0.91
19.5388,15.5578,0.9345
20.7428,18.0025,0.8745
21.2639,19.0476,0.8539
20.2038,16.5663,0.9178
20.0915,18.1705,0.8306
16.8543,15.2757,0.776
17.2237,16.7752,0.7287
22.845,20.1606,0.8851
21.9478,17.7098,0.957
24.163,20.5737,0.9314
19.2023,18.7439,0.7577
19.9493,16.6384,0.8985
17.67,16.3278,0.776
15.4168,17.0935,0.6094
18.382,14.1976,0.9426
23.2508,19.5525,0.9334
22.139,18.1911,0.9422
21.6566,18.0314,0.9238
19.5107,16.309,0.8897
15.9242,15.6751,0.6969
17.0619,16.0856,0.7499
17.7089,16.7879,0.757
16.6743,15.6944,0.7439
21.0395,18.1649,0.883
17.1642,15.7418,0.7727
21.8233,18.68,0.9006
21.4496,17.7219,0.9282
16.7899,16.8417,0.7
15.6919,16.5435,0.6463
23.9748,19.1853,0.989
23.8768,19.9308,0.9471
16.9143,14.2879,0.8339
20.7843,17.5483,0.8995
20.5918,17.2804,0.9023
21.7685,17.6205,0.9517
22.7295,19.2861,0.9193
13.6106,15.6534,0.5501
17.2595,15.177,0.8078
21.6277,17.3674,0.9574
22.7056,16.7671,1.056
15.7724,15.8994,0.6775
20.8878,16.7062,0.951
18.608,16.8623,0.807
19.4184,16.6867,0.8641
20.2131,15.6629,0.9713
22.5845,17.2748,1.0179
20.0046,17.3703,0.8638
16.0338,14.115,0.7817
26.3281,19.5269,1.0922
25.6765,17.7417,1.1654
20.832,16.7753,0.9438
22.612,18.8286,0.9354
19.7719,16.7121,0.8839
23.6447,20.9296,0.8908
22.1642,17.6667,0.9716
21.7349,17.4591,0.9585
19.1034,17.0588,0.8268
21.8552,17.2013,0.9799
17.5984,15.5159,0.812
23.1074,22.8973,0.7908
20.6127,16.3447,0.9552
26.2789,20.9009,1.0181
24.5558,21.2125,0.9219
19.5437,16.3992,0.8869
23.8373,19.8453,0.9492
12.8601,18.0332,0.4359
17.4168,16.4674,0.754
18.3288,17.1185,0.7786
22.4607,17.7152,0.9856
14.1132,14.5658,0.6257
21.3324,19.2762,0.8473
21.32,17.9417,0.9096
16.7374,14.7299,0.7968
17.9772,19.3006,0.6724
16.9728,15.2488,0.7852
19.3146,17.6247,0.8122
23.7314,19.6414,0.9537
17.3875,15.5221,0.7981
19.4088,18.4368,0.7815
19.8485,15.6782,0.9471
21.8968,20.3084,0.832
18.8089,16.4112,0.8414
16.0781,16.6752,0.6643
22.272,17.4189,0.9916
16.3643,17.0113,0.668
16.0151,17.2338,0.6392
18.2496,15.0062,0.8829
25.4228,21.5735,0.9467
23.2553,19.1501,0.9533
16.2218,16.2033,0.6926
14.4838,13.6849,0.693
19.0512,16.1625,0.8694
18.3228,16.8486,0.7907
17.5936,17.5758,0.7165
18.1043,16.7883,0.7806
